,번호,제목,작성자,좋아요,주소
2217,456493,Entj고딩 공부하다 쉬는겸 질문받습니당♥️,메이러브하트ENTJ 8w7,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=456493&referrerAllArticles=false
2218,456491,여러분들이 인티제를 좋아하는 이유는 뭔가요?,혜원 INTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=456491&referrerAllArticles=false
2219,456347,인티제한테 멋있다고 자주 하는데,세다 INXP,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=456347&referrerAllArticles=false
2220,456236,얕고 넓은 인간 관계를 유지하는 분들 이유가 뭔가요,두서 ENTJ A 3w4,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=456236&referrerAllArticles=false
2221,456144,아이디어 노트를 쓰시는 분들 있나요?,마더뻑킹인티제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=456144&referrerAllArticles=false
2222,456083,나도 연애 해보고 싶다!,NyangX2 INTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=456083&referrerAllArticles=false
2223,456006,>ㅁ< (나눔) 문학수업정리한거! | 우리학교 중간고사 본문,김혜영ENTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=456006&referrerAllArticles=false
2224,455806,NTJ분들 얼마나 비슷한 생각하는지 궁금해서 써본 글,사자님,25,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=455806&referrerAllArticles=false
2225,455794,intj 내향인 중에 성격 제일 급함,물결 INTJ 3w4,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=455794&referrerAllArticles=false
2226,455751,장난기많은 intj도 있을까요?,istp 5w6 sp sx,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=455751&referrerAllArticles=false
2227,455717,ENTJ 20대 후반 남자입니다. 궁금하신거 솔직히 답변드립니다.,윤도 ENTJ,17,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=455717&referrerAllArticles=false
2228,455703,f들과 나의 관계,ㅏㅣxtj 5w6,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=455703&referrerAllArticles=false
2229,455649,ENTJ여 개인취향,엔티제는헐짱인디,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=455649&referrerAllArticles=false
2230,455631,공감하되 사람 이용하는 능력이 탁월한 ENTJ,엔티제는헐짱인디,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=455631&referrerAllArticles=false
2231,455306,영문판 mbti 저도 해봤습니다,INTJ 츠하,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=455306&referrerAllArticles=false
2232,455281,ENTJ 여자입니다 질문 받습니다 :),엥팅젱,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=455281&referrerAllArticles=false
2233,455278,"INTJ, INFJ 커플",Soei,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=455278&referrerAllArticles=false
2234,455276,intj 남자친구한테 꽃받았다!!!!!!!!!!!!!,개똥벌레,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=455276&referrerAllArticles=false
2235,455141,주변에 INTJ가 아무도 없어용ㅜㅜ,구링 INTJP 5w6,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=455141&referrerAllArticles=false
2236,454983,오랜 연인 사이의 표현 문제,텔레토비INTJ,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454983&referrerAllArticles=false
2237,454870,제가 느낀 인티제의 특징,Intp쑤아,44,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454870&referrerAllArticles=false
2238,454778,intj남자친구 자랑점하겠습니다,개똥벌레,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454778&referrerAllArticles=false
2239,454690,이게 ENTJ 특징일지는 모르겠지만 ..,지금은ENTJ,12,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454690&referrerAllArticles=false
2240,454654,t인데 더 극강의 t인 애인을 만난경우(estp&entj),ESTP A 7w8,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454654&referrerAllArticles=false
2241,454568,"ENFP 랑 연애 진지하게, 깊이 해본 분 있을까요~",진행형entj,10,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454568&referrerAllArticles=false
2242,454411,인티제에게 위로라는 것,INTJ 그자체,7,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454411&referrerAllArticles=false
2243,454346,인티제를 위로하는 방법.,레이INTJ,14,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454346&referrerAllArticles=false
2244,454306,엔티제 지인때문에 힘들어요..,트루인프피,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454306&referrerAllArticles=false
2245,454264,엔티제 연애 공략법,우리스enfj,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454264&referrerAllArticles=false
2246,454179,intj 남자분들,iestj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454179&referrerAllArticles=false
2247,454131,썸타는 인티제가 왜 먼저 연락하지 않을까?,Dawit INTJ,48,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454131&referrerAllArticles=false
2248,454061,낯선남자에게서 동족의 향기를 맡았다.,레이INTJ,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=454061&referrerAllArticles=false
2249,453822,자존감이라는 게 대체 뭘깡,도키 INTJ,8,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=453822&referrerAllArticles=false
2250,453810,ENTJ와 사는 INFJ입니다. 성향차이 조언 구해요.,달지 INFJ,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=453810&referrerAllArticles=false
2251,453807,인티제남자친구 말 의미,개똥벌레,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=453807&referrerAllArticles=false
2252,453759,entj가 헤어지자고 하면 정말 끝인가요?,INFP임미다,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=45&userDisplay=50&menuid=12&boardtype=L&articleid=453759&referrerAllArticles=false
2253,453667,인티제로 살며 사람을 바운더리 밖으로 내보낼때.,레이INTJ,19,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=453667&referrerAllArticles=false
2254,453549,ENFP 와 ENTJ 의 연애이야기 (4),병아리 ENTJ 1W2,10,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=453549&referrerAllArticles=false
2255,453498,인티제는 이런 말 이유없이 잘 안 하나요,동군영 ESTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=453498&referrerAllArticles=false
2256,453432,엔티제 남자친구랑 했던 대화중,잉쁘삐,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=453432&referrerAllArticles=false
2257,453393,엔티제 여성분들 이상형 어떻게 되시나요?,내가누구인가,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=453393&referrerAllArticles=false
2258,453013,entj는 어떤 플러팅 좋아하나여,두비두바intp,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=453013&referrerAllArticles=false
2259,452888,사회적 지능이 발달이 안 되는 Xntj..,atmosphere,7,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=452888&referrerAllArticles=false
2260,452616,인티제님들은 음악 다양하게 들으시나요?,INTJ 츠하,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=452616&referrerAllArticles=false
2261,452584,"intj와 복잡하고,미묘하고, 이해할 수 없는 세계 시리즈1: 금전적,신체적으로 피해를 주는 선의로 시작되는 것들 / 신은 없고 예언자가 있다.",에단INTJ 3w4,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=452584&referrerAllArticles=false
2262,452451,내가 예민한건가 일상적인 가스라이팅인가..ㅋㅋ,atmosphere,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=452451&referrerAllArticles=false
2263,452414,entj 전남친에게도 연락이 오는군요 ㅎㅎ,찌유estj,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=452414&referrerAllArticles=false
2264,452368,‘내가 너 생각해서 그런건데..’의 모순,딸기씨intj,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=452368&referrerAllArticles=false
2265,452202,오래된 친구 손절,road B intj 5w4,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=452202&referrerAllArticles=false
2266,452187,"특정 유형에 대해 비난하는 글을 봤는데,",이제 INTJ,34,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=452187&referrerAllArticles=false
2267,452183,인티제 엔티제 분들 원하는 직업 or 무슨 직업을 갖고 계시나요?,지금은ENTJ,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=452183&referrerAllArticles=false
2268,452139,본심을 들키고 싶지않지만 들켜버리는 entj,달나라 isfj 5w6,12,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=452139&referrerAllArticles=false
2269,452116,INTJ 남 질문 받아요,Dawit INTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=452116&referrerAllArticles=false
2270,451972,계속 고고 해야할지... (intj),ENFPeony,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=451972&referrerAllArticles=false
2271,451662,0ㅁ0이엔티제는수업시간에예시를써야한다는조급함에(feat.다LH꺼야!),김혜영ENTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=451662&referrerAllArticles=false
2272,451581,"INTP, INTJ와 분석, 시뮬레이션",포용 infj,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=451581&referrerAllArticles=false
2273,451461,인티제가 화날 때,INTJ 짝사랑중인 ESFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=451461&referrerAllArticles=false
2274,451316,intj 여자 질문받아요,요미 INTJ 5w4,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=451316&referrerAllArticles=false
2275,451150,MBTI 정식검사를 받아보았습니다,요미 INTJ 5w4,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=451150&referrerAllArticles=false
2276,451126,ENFP 친구 둘 있는 인티제의 ENFP에 대한 생각,텔레토비INTJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=451126&referrerAllArticles=false
2277,451033,entj는 사업 생각이 기본인가봐요ㅋㅋ,집부신비버 XNTJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=451033&referrerAllArticles=false
2278,451003,intj 질문 받습니다.,인티제짱,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=451003&referrerAllArticles=false
2279,450979,인티제 남자친구 편해용,개똥벌레,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=450979&referrerAllArticles=false
2280,450961,intj 매력 있는 것 같아요,뽕뀨 ISFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=450961&referrerAllArticles=false
2281,450839,능력에 비해 큰 목표를 노력해서 성취하는 게 정말 행복한 걸까,혜링 ENTJ,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=450839&referrerAllArticles=false
2282,450716,╰(*°▽°*)╯문학수능특강자료 원하시는 분?!??,김혜영ENTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=450716&referrerAllArticles=false
2283,450651,0ㅁ0! 엔티제인데저지금사랑에빠진건가요?,김혜영ENTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=450651&referrerAllArticles=false
2284,450504,ENTJ 뷰티브랜드 테스트 미샤,엔티제는헐짱인디,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=450504&referrerAllArticles=false
2285,450257,인티제 엔티제분들!!! (다른 유형 분들도 와주세요ㅠㅠ) 저 너무 추하고 창피해요,바나나우유,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=450257&referrerAllArticles=false
2286,450203,8ㅁ8 엔티제자격박탈 / 같이 공부해요!,김혜영ENTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=450203&referrerAllArticles=false
2287,450118,"이 친구의 심리가 무엇인가요,,?",ㅏㅣxtj 5w6,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=450118&referrerAllArticles=false
2288,449864,INTJ 남친이 비밀이 없대서,얼른나을래요 ENTJ,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=449864&referrerAllArticles=false
2289,449790,이 관계 계속 이어나가도 될까요(INTJ),세다 INFP,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=449790&referrerAllArticles=false
2290,449531,저 entj a 고요 그냥 딱 저데요,우리집대장entja,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=449531&referrerAllArticles=false
2291,449360,생각 많은 인티제,엔프제ㅎㅎㅎ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=449360&referrerAllArticles=false
2292,449337,intj의 가면 만들기,intjjjjjjj,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=449337&referrerAllArticles=false
2293,449323,"MBTI별 온라인 말투 - ENTJ, INTJ, INFP, ENFP, ENFJ, INTP, ENTP",루루 ENTJ 3w4,36,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=449323&referrerAllArticles=false
2294,448824,스도쿠나 퍼즐을 좋아하시는 분 계신가요?,영맵 INTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=448824&referrerAllArticles=false
2295,448777,물어보는 대답에 답이 없다는건?,귤나무는 ISFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=448777&referrerAllArticles=false
2296,448753,INTJ와 사랑-인티제는 언제나 첫사랑을 한다.,Dawit INTJ,59,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=448753&referrerAllArticles=false
2297,448743,저를 바꾸려하는 사람,혜원 INTJ,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=448743&referrerAllArticles=false
2298,448498,헤어진 INTJ의 여인에게 잘지내냐는 안부연락에 대한 답,귤나무는 ISFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=448498&referrerAllArticles=false
2299,448409,부끄부끄 수줍수줍 그거 어떻게하는건가요 귀염덩어리들 나타나주세요,딱콩 ENTJ,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=448409&referrerAllArticles=false
2300,448314,INTJ와 본질-인티제의 기본 사고방식,Dawit INTJ,37,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=448314&referrerAllArticles=false
2301,448306,선물을 건넬 때 무슨 말을 해야하는걸까요,ROSY,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=448306&referrerAllArticles=false
2302,448254,엔티제가 스트레스 받을 때 생기는 뫼비우스의 띠,나바쓰,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=46&userDisplay=50&menuid=12&boardtype=L&articleid=448254&referrerAllArticles=false
2303,448196,INTJ가 사랑에 빠지는 과정,울랄라0417ESFJ,10,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=448196&referrerAllArticles=false
2304,448195,인티제님들 명상 잘 하시나요?,여니 INTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=448195&referrerAllArticles=false
2305,448168,intj분들 연락에대해 투표 한번씩만 해주세요!,Intp쑤아,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=448168&referrerAllArticles=false
2306,447904,자우림 김윤아님이 intj이래요,TheFaultInOurStars,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447904&referrerAllArticles=false
2307,447877,ENTJ 맨날 귀엽다고만 하네요 19금일수도,딱콩 ENTJ,10,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447877&referrerAllArticles=false
2308,447807,"[공유] 밀크티가 왜? ""이거 마시는 여친, 헤어질래요""",나바쓰,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447807&referrerAllArticles=false
2309,447696,INTJ남 분석 해주세요,울랄라0417ESFJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447696&referrerAllArticles=false
2310,447586,고민상담완료,매너를지키자,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447586&referrerAllArticles=false
2311,447581,제 성격 진짜 이상한 것 같아요,혜원 INTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447581&referrerAllArticles=false
2312,447521,인티제분들은 엔프피를 싫어하시나요??,예사소년enfp,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447521&referrerAllArticles=false
2313,447504,INTJ 여성과의 이별후 (INTJ 여러분..도움이 절실히 필요합니다),귤나무는 ISFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447504&referrerAllArticles=false
2314,447455,INTJ 기다려도 될까요?,세다 INFP,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447455&referrerAllArticles=false
2315,447295,엔티제님들 궁금한게 많습니다 한번만 도와주세요,cardigans INFP 4w5,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447295&referrerAllArticles=false
2316,447269,intj 아저씨 질문 받습니다.,인티제짱,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447269&referrerAllArticles=false
2317,447267,아직 감정을 다루기 어려운 intj,intjjjjjjj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447267&referrerAllArticles=false
2318,447064,엔티제로서 가장 쪽팔릴 때 + 이상향,나바쓰,11,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447064&referrerAllArticles=false
2319,447023,엔티제 여성분들 질문이요!!,infj 람쥐,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=447023&referrerAllArticles=false
2320,446978,엔티제님들 ㅠㅠ,엔푸피입니땽,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=446978&referrerAllArticles=false
2321,446871,전 주변에 p가 많은 것 같아요,INTJ 츠하,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=446871&referrerAllArticles=false
2322,446675,INTJ 남 질문받습니다.,Dawit INTJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=446675&referrerAllArticles=false
2323,446612,코시국 새로운 사람 만나기?,범고래 INTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=446612&referrerAllArticles=false
2324,446454,신중함이란 2%도 안되는 ENTJ 입니다,엔티제는헐짱인디,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=446454&referrerAllArticles=false
2325,446293,Entj 엔티제 남자분들 !,탱탱탱 isfj,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=446293&referrerAllArticles=false
2326,446185,인티제 남친과의 대화 봐주세요,nat727 ISFJ 9w1,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=446185&referrerAllArticles=false
2327,446036,일하다가.. 답답해서 적는 글..,링피트 INTJ 7w6,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=446036&referrerAllArticles=false
2328,446011,나는 인티제가 맞을까,야생마늘 INTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=446011&referrerAllArticles=false
2329,445960,엔티제 물음표살인마??,파스텔 ENFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=445960&referrerAllArticles=false
2330,445955,mbti 비율 까먹어서 다시해봤습니다,INTJ 츠하,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=445955&referrerAllArticles=false
2331,445946,짤로 보는 ENTJ와 INTJ (Feat. 열등기능),인프제에엔픕을끼얹나,41,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=445946&referrerAllArticles=false
2332,445808,인티제 여성분들,푸른빛구슬ENFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=445808&referrerAllArticles=false
2333,445775,여러분들은 엔티제에 만족하시나요,엔티제맞제,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=445775&referrerAllArticles=false
2334,445735,ENTJ 여자 친구 특징,횡단,11,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=445735&referrerAllArticles=false
2335,445728,"운영자님, 저는 나쁜 카페구성원입니다.",그조,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=445728&referrerAllArticles=false
2336,445720,ㅋㅋㅋㅋ저 유부남한테만 인기 많아요ㅅㅂ,9293838 intj,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=445720&referrerAllArticles=false
2337,445674,엔티제가 사람 만나는 걸 꺼리게 될 때(주관 주의),나바쓰,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=445674&referrerAllArticles=false
2338,445649,INTJ와 감정-인티제가 감정을 다루는 방법,Dawit INTJ,49,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=445649&referrerAllArticles=false
2339,445586,일하다가 피곤하다면,집부신비버 XNTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=47&userDisplay=50&menuid=12&boardtype=L&articleid=445586&referrerAllArticles=false
